od_id,run_id,origin_point_id,origin_dataset_source,origin_lat,origin_lon,dest_point_id,dest_dataset_source,dest_lat,dest_lon,distance_km,distance_bucket,actual_duration_s,route_distance_m,timestamp_iso,label_source,dataset_attribution
run20260221000458_001235,run20260221000458,pt_797b7f836f0bb3c6,Child Care Services,1.405662,103.908719,pt_3967aa63444c603a,Child Care Services,1.382910,103.894453,2.985851,1_3km,490.000,3400.000,2026-02-21T00:17:30.800444+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001236,run20260221000458,pt_f3613909ce64389e,Child Care Services,1.327108,103.846374,pt_cc796ad3b6c2ffcc,Child Care Services,1.310434,103.838865,2.033309,1_3km,331.000,2590.000,2026-02-21T00:17:31.476857+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001237,run20260221000458,pt_b33903a08a16b941,Hawker Centres,1.324160,103.814166,pt_fbeda53dfd0ac66a,Child Care Services,1.346479,103.946177,14.883339,8_20km,1419.000,18434.000,2026-02-21T00:17:32.228069+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001238,run20260221000458,pt_ff77fe0bd6ed1134,Child Care Services,1.335849,103.705525,pt_8cf8e9b74b70aef6,SportSG Sport Facilities,1.309675,103.762489,6.969222,3_8km,1127.000,10288.000,2026-02-21T00:17:32.903490+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001239,run20260221000458,pt_987c14a739c5cdb7,Child Care Services,1.333150,103.839050,pt_a326148372b341a1,Child Care Services,1.277696,103.816910,6.639251,3_8km,979.000,8218.000,2026-02-21T00:17:33.423870+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001240,run20260221000458,pt_cee41308d956eff6,Community Club / PAssion WaVe Outlet,1.315691,103.872388,pt_c93d1c8288918f57,Hawker Centres,1.334721,103.721584,16.897174,8_20km,1939.000,23762.000,2026-02-21T00:17:34.008836+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001241,run20260221000458,pt_dab554394cdd7e5b,Child Care Services,1.338670,103.719135,pt_9319a235335ad99b,Child Care Services,1.311501,103.765637,5.987446,3_8km,835.000,8076.000,2026-02-21T00:17:34.570221+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001242,run20260221000458,pt_0ba3ed1495276846,Child Care Services,1.345326,103.870681,pt_37cab0c274bac75d,Child Care Services,1.385728,103.891860,5.072021,3_8km,896.000,6970.000,2026-02-21T00:17:35.128549+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001243,run20260221000458,pt_e086a50a2f9f2826,Child Care Services,1.275931,103.819753,pt_bd778d3cca3e4c06,Child Care Services,1.262063,103.818733,1.546215,1_3km,397.000,2982.000,2026-02-21T00:17:35.788542+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001244,run20260221000458,pt_219aa965cfc7cb02,Community Club / PAssion WaVe Outlet,1.326985,103.931621,pt_24f1d05ac176fa22,Child Care Services,1.326975,103.951230,2.179837,1_3km,321.000,2605.000,2026-02-21T00:17:36.342941+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001245,run20260221000458,pt_e102f18a88a3774e,Child Care Services,1.389329,103.740872,pt_2e493f7c070d4058,Child Care Services,1.383721,103.763128,2.551407,1_3km,619.000,4387.000,2026-02-21T00:17:36.900867+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001246,run20260221000458,pt_a0b7f9f10a39a3b6,Child Care Services,1.359933,103.768483,pt_f1309b857c6390fd,Hawker Centres,1.339237,103.776330,2.461067,1_3km,420.000,3462.000,2026-02-21T00:17:37.465946+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001247,run20260221000458,pt_1ff8521350c95ae1,Child Care Services,1.352062,103.860698,pt_307e052139ae5a16,Child Care Services,1.354977,103.878548,2.010575,1_3km,658.000,5421.000,2026-02-21T00:17:38.247498+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001248,run20260221000458,pt_3683e2d6b38954ce,Child Care Services,1.274770,103.826932,pt_9350cc663dd79282,SportSG Sport Facilities,1.310855,103.859962,5.438958,3_8km,927.000,7799.000,2026-02-21T00:17:38.805369+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001249,run20260221000458,pt_309d72ca3881b35a,Child Care Services,1.360620,103.890411,pt_4231c0bae62cb86d,Child Care Services,1.352696,103.739810,16.764544,8_20km,1902.000,22868.000,2026-02-21T00:17:39.440496+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001250,run20260221000458,pt_1b16646bf42f5f03,Child Care Services,1.332930,103.894108,pt_123a3d1a776d8fd2,Community Club / PAssion WaVe Outlet,1.351254,103.836262,6.745503,3_8km,968.000,8148.000,2026-02-21T00:17:39.909732+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001251,run20260221000458,pt_dbdb53b4ee8b58dd,Community Club / PAssion WaVe Outlet,1.316528,103.896555,pt_7e255ede88e608b0,Child Care Services,1.310672,103.885032,1.436966,1_3km,336.000,2294.000,2026-02-21T00:17:40.514222+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001252,run20260221000458,pt_dbdb53b4ee8b58dd,Community Club / PAssion WaVe Outlet,1.316528,103.896555,pt_20ed910ccfe1c81e,Hawker Centres,1.327834,103.887103,1.638450,1_3km,554.000,3832.000,2026-02-21T00:17:41.157174+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001253,run20260221000458,pt_5441b4d1ac0b4fcc,Child Care Services,1.334704,103.929041,pt_108f9842e2174863,Child Care Services,1.441682,103.785985,19.859207,8_20km,2358.000,29403.000,2026-02-21T00:17:41.987799+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001254,run20260221000458,pt_435f3ff01444aa09,Child Care Services,1.323796,103.855671,pt_02dfcfe4480a8510,Child Care Services,1.439863,103.837514,13.062935,8_20km,1803.000,17221.000,2026-02-21T00:17:42.998990+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001255,run20260221000458,pt_2e70dc7ec209a646,Child Care Services,1.285672,103.826784,pt_12ddfde95298b788,Hawker Centres,1.286883,103.808131,2.077964,1_3km,567.000,3555.000,2026-02-21T00:17:43.523243+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001256,run20260221000458,pt_9057e1c2194f1057,Child Care Services,1.392968,103.911962,pt_4d4980e5dae24709,Child Care Services,1.389756,103.894482,1.975666,1_3km,573.000,4055.000,2026-02-21T00:17:44.019757+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001257,run20260221000458,pt_ffc215d273128f42,Child Care Services,1.347939,103.928840,pt_f63f432d2d638236,Child Care Services,1.358060,103.875116,6.077282,3_8km,1081.000,8785.000,2026-02-21T00:17:44.528233+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001258,run20260221000458,pt_3c35caf5a04a5da1,Child Care Services,1.434975,103.800851,pt_d94593cf4fbab9ba,Child Care Services,1.400471,103.746343,7.171710,3_8km,1346.000,13646.000,2026-02-21T00:17:45.114427+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001259,run20260221000458,pt_9dca24169f3febd6,Child Care Services,1.348843,103.840907,pt_92a92f352af26bec,Child Care Services,1.286309,103.828005,7.099842,3_8km,1042.000,8806.000,2026-02-21T00:17:45.651907+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001260,run20260221000458,pt_42a65c159525f711,Community Club / PAssion WaVe Outlet,1.302530,103.783272,pt_8cf8e9b74b70aef6,SportSG Sport Facilities,1.309675,103.762489,2.443152,1_3km,550.000,5101.000,2026-02-21T00:17:46.275133+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001261,run20260221000458,pt_40a15e9d1b175cd7,Child Care Services,1.256573,103.819459,pt_c9458b28fcaf3f7a,Child Care Services,1.331021,103.748331,11.447742,8_20km,1573.000,16832.000,2026-02-21T00:17:46.831812+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001262,run20260221000458,pt_fcab6653056adb31,Child Care Services,1.339446,103.691991,pt_0728e62e9bbb5272,Child Care Services,1.357579,103.869892,19.878731,8_20km,2233.000,28899.000,2026-02-21T00:17:47.408787+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001263,run20260221000458,pt_2f2a5459008c9938,Child Care Services,1.352664,103.875636,pt_92c0edaac5184139,Child Care Services,1.359497,103.885080,1.295929,1_3km,257.000,1445.000,2026-02-21T00:17:47.905879+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001264,run20260221000458,pt_a32349e0971ecd23,Child Care Services,1.376763,103.878108,pt_8ec0103d29ae282f,Child Care Services,1.301604,103.793237,12.603849,8_20km,1875.000,16260.000,2026-02-21T00:17:48.455242+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001265,run20260221000458,pt_6d124b9d896d1704,Child Care Services,1.350913,103.837585,pt_88ce5e59db588ec7,Child Care Services,1.421628,103.841811,7.877170,3_8km,1294.000,10211.000,2026-02-21T00:17:49.001827+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001266,run20260221000458,pt_4914b7a92d9982cb,Child Care Services,1.326854,103.881002,pt_949416fc4f21807a,Child Care Services,1.391398,103.900374,7.493079,3_8km,1171.000,9890.000,2026-02-21T00:17:49.551326+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001267,run20260221000458,pt_1c7434431c4e4a3c,Child Care Services,1.367715,103.961300,pt_a66d39080dc53e34,Child Care Services,1.322612,103.920876,6.733934,3_8km,1163.000,9903.000,2026-02-21T00:17:49.976376+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001268,run20260221000458,pt_203c59545bf5a248,Child Care Services,1.318856,103.894067,pt_ee6d38ed16cca94b,Community Club / PAssion WaVe Outlet,1.323384,103.826877,7.486152,3_8km,689.000,8606.000,2026-02-21T00:17:50.432832+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001269,run20260221000458,pt_227d774509909365,Hawker Centres,1.317035,103.879310,pt_5e0c27b6f6e6b4a4,Community Club / PAssion WaVe Outlet,1.276167,103.841584,6.183793,3_8km,893.000,7199.000,2026-02-21T00:17:50.873194+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001270,run20260221000458,pt_e0d5a43cb3d4fa46,Child Care Services,1.348323,103.711380,pt_da9b326ce4db97bd,Child Care Services,1.336373,103.703220,1.608878,1_3km,367.000,2233.000,2026-02-21T00:17:51.304419+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001271,run20260221000458,pt_2fa1c513410041bb,Community Club / PAssion WaVe Outlet,1.394918,103.744728,pt_71194ac1141e0912,Child Care Services,1.356289,103.750410,4.341541,3_8km,757.000,5915.000,2026-02-21T00:17:51.777300+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001272,run20260221000458,pt_8e0f3df0de5a9840,Child Care Services,1.380600,103.867424,pt_5742ba1169ef249b,Child Care Services,1.377480,103.890340,2.570920,1_3km,626.000,3700.000,2026-02-21T00:17:52.228138+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001273,run20260221000458,pt_d199c0ac0328deeb,Child Care Services,1.335843,103.721748,pt_8211d250c5ad2534,Child Care Services,1.425825,103.832514,15.865743,8_20km,2466.000,25946.000,2026-02-21T00:17:52.720987+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001274,run20260221000458,pt_d6db496840b09ce6,Child Care Services,1.323585,103.918982,pt_240534c211709ff9,Child Care Services,1.373283,103.772967,17.146555,8_20km,1754.000,20995.000,2026-02-21T00:17:53.203142+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001275,run20260221000458,pt_95b6775ab17edb80,Child Care Services,1.360923,103.953359,pt_e622584fe5b42a0b,SportSG Sport Facilities,1.353496,103.939684,1.730005,1_3km,385.000,2978.000,2026-02-21T00:17:53.686607+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001276,run20260221000458,pt_7e5eda7eea79ba94,Child Care Services,1.344619,103.749789,pt_66e8d370dbcbac67,Child Care Services,1.341148,103.702296,5.293619,3_8km,856.000,6488.000,2026-02-21T00:17:54.173546+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001277,run20260221000458,pt_a1166c7abfbc1f0c,Child Care Services,1.424255,103.845482,pt_71f277cfbc35d85f,Community Club / PAssion WaVe Outlet,1.431021,103.838488,1.081878,1_3km,344.000,1674.000,2026-02-21T00:17:54.663011+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001278,run20260221000458,pt_a2b8a5132c4aff70,Child Care Services,1.356442,103.958096,pt_1b5716342d93af4c,Child Care Services,1.379392,103.878284,9.231876,8_20km,1297.000,13058.000,2026-02-21T00:17:55.098871+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001279,run20260221000458,pt_187d1023914121f2,Hawker Centres,1.353134,103.940408,pt_4b8307678387ed51,Child Care Services,1.338495,103.921763,2.635448,1_3km,436.000,3563.000,2026-02-21T00:17:55.669367+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001280,run20260221000458,pt_ddf6932428b20cd9,Child Care Services,1.341089,103.769962,pt_dc97da9d19eb96d1,Child Care Services,1.348733,103.934010,18.256078,8_20km,1772.000,22726.000,2026-02-21T00:17:56.341914+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001281,run20260221000458,pt_a0b335fd476582a5,Child Care Services,1.357526,103.760076,pt_f4c5ec812f006f22,Child Care Services,1.395863,103.749046,4.435711,3_8km,813.000,6126.000,2026-02-21T00:17:56.847545+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001282,run20260221000458,pt_d99b46058e5bb971,Child Care Services,1.352920,103.929501,pt_fd12f7b40f6724e5,Child Care Services,1.328103,103.932938,2.785849,1_3km,555.000,4076.000,2026-02-21T00:17:57.374003+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001283,run20260221000458,pt_7ea2915094876b34,Child Care Services,1.369293,103.892575,pt_98717efbad89bfc5,Community Club / PAssion WaVe Outlet,1.429587,103.774850,14.703936,8_20km,1839.000,19846.000,2026-02-21T00:17:57.936296+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
